event_id,target_shares_outstanding,target_adv20,target_dollar_adv20,target_market_cap,passive_control_percent,etf_ownership_percent,active_share,passive_pct,default_rule,non_election_default_rule,short_volume_ratio_20d_avg,announce_date,active_cash_election_rate,realized_cash_share,pct_elected_cash,spread,deal_spread,cash_election_value,stock_election_value,holder_model_source,holder_rolling_event_index,holder_fit_n,holder_fit_sse,holder_fit_loglike,holder_p_hat,holder_q_hat,holder_positive_share,holder_positive_share_of_active,holder_noisy_share,holder_noisy_cash_prob,holder_predicted_cash_demand_share,holder_predicted_stock_demand_share,holder_rational_action,holder_structural_status,holder_structural_block_reason
E000045_20200207_FGL_Holdings__Fidelity_National_Financial_Inc,221661000.0,2968373.05,34315115.662,2695397760.0,0.0,0.0,1.0,0.0,,"FGL shareholders who do not make a valid election (no election submitted, late, improperly completed, unsigned, or revoked without new election) are deemed 'non-electing shares' and will receive cash consideration, stock consideration, or a combination of both, subject to the allocation and proration provisions of the merger agreement (i.e., allocated to balance the cash pool up to the cap).",,2/7/2020,,,,0.7383159999999993,0.3399999999999998,12.5,11.761684,rolling_structural_fit,251,31,3.5858884487875153,-10.608741537749175,0.2,0.1,0.1,0.1,0.9,0.2,0.28,0.7200000000000001,cash,ok,
E000046_20140321_LIN_Media_LLC__Media_General_Inc,33981000.0,942059.4,22654118.2175,894379920.0,0.0112572908389982,0.0112572908389982,0.9887427091610018,0.0112572908389982,mixed,"LIN common shares for which no valid election was made ('no election shares') are converted to the undersubscribed form of consideration first (cash or stock), and only receive a mix of cash/stock if the undersubscribed pool is insufficient to absorb the full no-election share count.",,3/21/2014,,,,0.3087839999999957,-0.3500000000000014,25.97,25.661216000000003,rolling_structural_fit,140,29,3.8487380951347157,-11.865735170714927,0.4,0.0,0.0,0.0,0.9887427091610018,0.4,0.4011257290838998,0.5988742709161002,exit,ok,
E000047_20140602_American_Realty_Capital_Healthcare_Trust_Inc__Ventas_Inc,169302000.0,3772812.2,39953657.13861,1847084820.0,0.0001668438648096,0.0001668438648096,0.9998331561351904,0.0001668438648096,stock,"Shares for which no valid election is made ('non-electing shares') are converted into the right to receive Ventas common stock (0.1688 shares) per HCT share, per merger agreement procedures.",,6/2/2014,,,,0.3698159999999983,0.4199999999999999,11.33,10.960184000000002,rolling_structural_fit,144,30,4.203293434785736,-13.088220808351458,0.4,0.0,0.0,0.0,0.9998331561351904,0.4,0.3999332624540762,0.6000667375459238,cash,ok,
E000048_20071207_Rovi_Guides_Inc__Rovi_Corp,429056000.0,7881663.5,42737939.8915,2140989440.0,0.0018975378505369,0.0018975378505369,0.9981024621494632,0.0018975378505369,,"Gemstar shares as to which the holder has not made a valid election prior to the election deadline (including due to revocation) are deemed 'non-electing shares.' Non-electing stockholders have no control over the type of consideration received; their shares may be exchanged for cash, stock, or a combination consistent with the proration procedures, and non-electing holders are likely to receive the consideration type having the lower value at the time (since other stockholders would preferentially elect the higher-value option).",,12/7/2007,,,,,1.3599999999999994,6.35,,rolling_structural_fit,51,12,1.5758515932143586,-4.84659742128545,0.2,0.3,0.3,0.30057034360373697,0.6981024621494631,0.2,,,,blocked,missing_inputs:stock_value
E000049_20140911_Conversant_Inc__Bread_Financial_Holdings_Inc,64078000.0,493192.95,13262495.661,1711523380.0,0.1548399352351821,0.1548399352351821,0.8451600647648179,0.1548399352351821,,"Any Conversant stockholder who fails to submit a proper Form of Election by the election deadline (5:00 p.m. NYC time, December 8, 2014) is deemed to have elected to receive the Base Consideration (0.07037 Alliance Data shares + formulaic cash, subject to $14.98-$18.62 cash collar) for each eligible share.",,9/11/2014,,,,,8.29,35.0,,rolling_structural_fit,151,30,4.193956605707829,-13.054864056269768,0.4,0.0,0.0,0.0,0.8451600647648179,0.4,,,,blocked,missing_inputs:stock_value
E000050_20140917_Auxilium_Pharmaceuticals_LLC__Endo_International_PLC,50355000.0,1917299.05,47583233.08,1570068900.0,0.1713947915797835,0.1713947915797835,0.8286052084202165,0.1713947915797835,cash,Shares with no valid/timely election (or non-received election form) are deemed to have made the Standard Election Consideration ($16.625 cash + 0.2440 Endo shares per share).,,9/17/2014,0.0,0.004,0.4,,2.0700000000000003,33.25,,rolling_structural_fit,152,29,4.033582870697703,-12.545925874569496,0.4,0.0,0.0,0.0,0.8286052084202165,0.4,,,,blocked,missing_inputs:stock_value
E000051_20140312_EPL_Oil___Gas_Inc__Energy_XXI_Ltd,39207000.0,1152562.4,39010569.36,1470262500.0,0.1101993779172086,0.1101993779172086,0.8898006220827914,0.1101993779172086,mixed,EPL stockholders who do not submit a valid election by the deadline are deemed to have made a Mixed Election ($25.35 cash + 0.584 EXXI shares per EPL share).,,3/12/2014,0.7888287483980737,0.757,75.7,,1.5,39.0,,rolling_structural_fit,139,30,4.030214095134715,-12.457487769574234,0.4,0.0,0.0,0.0,0.8898006220827914,0.4,,,,blocked,missing_inputs:stock_value
E000052_20240628_Infinera_Corp__Nokia_Oyj,235135000.0,4694922.9,27017823.6275,1431972150.0,0.1683480723839496,0.1683480723839496,0.8316519276160503,0.1683480723839496,cash,"Shares for which no valid election is made (including untimely, deficient, or revoked-without-replacement elections) are deemed to have elected the Cash Consideration ($6.65/share).",,6/28/2024,0.1342531940448972,0.28,28.0,-0.1146879999999992,0.6746879999999997,6.65,6.764688,rolling_structural_fit,279,33,2.98961887218214,-7.30018284927731,0.2,0.1,0.1,0.12024261193820875,0.7316519276160504,0.2,0.3146784579071597,0.6853215420928404,stock,ok,
E000053_20140428_Susser_Holdings_Corp__ETP_Legacy_LP,21442000.0,429505.7,29503333.1845,1666472240.0,0.1063791157541274,0.1063791157541274,0.8936208842458726,0.1063791157541274,mixed,"Shares for which no valid election is made by the election deadline (and for which appraisal has not been properly demanded) are deemed 'No Election Shares' and are treated as having made the Mixed (Standard Mix) Election — i.e., they receive the Standard Mix of Consideration ($40.125 cash + 0.7253 ETP units/share), not subject to proration.",,4/28/2014,0.0,0.0121,1.21,61.428465,2.530000000000001,80.25,18.821534999999997,rolling_structural_fit,142,29,3.999235728127798,-12.421925414124077,0.4,0.0,0.0,0.0,0.8936208842458726,0.4,0.46382746945247644,0.5361725305475236,cash,ok,
E000054_20240229_Sterling_Check_Corp__First_Advantage_Corp,93154000.0,478489.75,7147233.3445,1459723180.0,0.0605857504777035,0.0605857504777035,0.9394142495222964,0.0605857504777035,,Shares for which no valid election is made become 'non-election' shares and are converted into cash or stock consideration according to allocation procedures in the merger agreement; generally allocated to whichever form is undersubscribed.,,2/29/2024,0.5896303202158333,0.5842,58.42,1.3988600000000009,425168984.33,16.73,15.33114,rolling_structural_fit,276,32,2.8829811396798033,-6.994077048693992,0.1,0.2,0.2,0.21289862284045877,0.7394142495222964,0.1,0.3042343001910815,0.6957656998089186,cash,ok,
E000055_20240516_SilverBow_Resources_Inc__Crescent_Energy_Co,25524000.0,614322.1,20873920.7305,934688880.0,0.1469167450242908,0.1469167450242908,0.8530832549757092,0.1469167450242908,stock,SilverBow stockholders who did not submit a valid election form by the election deadline were deemed to have made no election and received the Stock Election Consideration (3.125 Crescent Class A shares per SilverBow share). Shares transferred during the election period were also deemed to elect only Stock Election Consideration unless a subsequent valid election was made.,,5/16/2024,,,,1.625,1.3800000000000026,38.0,36.375,rolling_structural_fit,278,33,2.98961887218214,-7.30018284927731,0.2,0.1,0.1,0.11722185310371308,0.7530832549757093,0.2,0.25061665099514185,0.7493833490048583,cash,ok,
E000056_20080609_Hilb_Rogal___Hobbs_Co__Willis_Towers_Watson_PLC,36391000.0,571455.0,22179252.25,1594653620.0,0.0012738589211618,0.0012738589211618,0.9987261410788382,0.0012738589211618,,"If a shareholder does not return a valid form of election by the election deadline (or improperly completes it), the shareholder has no control over consideration type; the shares are exchanged for cash or stock consistent with the proration procedures in the merger agreement (may be treated as no-election shares subject to allocation, potentially receiving cash if cash consideration undersubscribed).",,6/9/2008,,,,-373.2000000000001,375.38000000000005,46.0,419.2000000000001,rolling_structural_fit,63,15,1.9210918700043518,-5.870404290016957,0.3,0.1,0.1,0.10012754837074614,0.8987261410788382,0.3,0.27025477178423235,0.7297452282157676,stock,ok,
E000057_20250806_Aris_Water_Solution_Inc__Western_Midstream_Partners_LP,,,,,0.0,0.0,1.0,0.0,mixed,"Aris securityholders who fail to deliver a valid election (or revoke without a subsequent valid election), and have not demanded appraisal, are deemed to have elected the Common Unit Election Consideration (0.625 WES common units) and are not eligible for the Mixed or Cash Election Consideration.",,8/6/2025,0.5760000000000001,0.5760000000000001,57.6,,,25.0,,rolling_structural_fit,287,34,2.9908214676249587,-7.022958554295322,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,"missing_inputs:stock_value,entry_target_price,cash_cap,stock_cap"
E000058_20160919_Isle_of_Capri_Casinos_Inc__Caesars_Entertainment_Inc,41303000.0,613985.75,11954638.102,910318120.0,0.0554041352928358,0.0554041352928358,0.9445958647071642,0.0554041352928358,,Shares with no valid election ('no election shares') are treated as available for whichever form of consideration (cash or stock) is undersubscribed; holder has no control over which form is received; realized outcome showed no-election shares received cash consideration.,,9/19/2016,0.1464096313786596,0.166,16.6,11.89436,0.9600000000000009,23.0,11.10564,rolling_structural_fit,198,27,3.293773265804346,-9.909998963677133,0.3,0.1,0.1,0.10586537982674864,0.8445958647071642,0.3,0.38108082705856716,0.6189191729414328,cash,ok,
E000059_20100118_Brink_s_Home_Security_Holdings_Inc__Johnson_Controls_International_plc,45802000.0,232330.0,7476465.95,1439098840.0,0.0,0.0,1.0,0.0,mixed,"Shares for which no valid election is made by the deadline become 'non-electing company shares' and are treated as if a Mixed Election had been made, receiving $12.75 cash plus a fraction of a Tyco share equal to $29.75/VWAP (subject to collar).",,1/18/2010,0.812,0.812,81.2,-1203.175,1214.255,42.5,1245.675,rolling_structural_fit,78,20,2.379996654027768,-7.09243874667064,0.2,0.0,0.0,0.0,1.0,0.2,0.2,0.8,stock,ok,
E000060_20070627_Chittenden_Corp__People_s_United_Financial_Inc,44605000.0,471211.4,14662503.0,1567865750.0,0.0,0.0,1.0,0.0,mixed,"Chittenden stockholders who failed to submit a properly completed election form (with stock certificates or guaranteed delivery) by the election deadline were deemed non-electing holders. Non-electing holders received merger consideration equivalent in value per share to that paid to electing holders, but the form (cash, stock, or mix) depended on the remaining pool of cash/stock after honoring other stockholders' elections, without regard to the non-electing holder's preference.",,6/27/2007,0.411,0.411,41.1,-349.40950000000004,334.6095000000001,20.35,369.75950000000006,rolling_structural_fit,36,7,1.0733892438841266,-3.36975827111296,0.2,0.3,0.3,0.3,0.7,0.2,0.14,0.86,stock,ok,
E000061_20150817_National_Penn_Bancshares_Inc__Truist_Financial_Corp,140207000.0,737979.75,8063745.391500001,1531060440.0,0.1909447394209989,0.1909447394209989,0.8090552605790011,0.1909447394209989,,"Shares for which no valid election was made (or a valid election was revoked/invalid) by the election deadline are deemed 'non-election shares' and are converted into cash or stock consideration according to the proration procedures in the merger agreement. In practice (per realized results), non-election shares received only the stock consideration.",,8/17/2015,0.8187668538431276,0.7579,75.79,,2.08,13.0,,rolling_structural_fit,174,28,3.8258838653150953,-11.864469018053237,0.4,0.0,0.0,0.0,0.8090552605790011,0.4,,,,blocked,missing_inputs:stock_value
E000062_20070129_First_Republic_Bank_Old__Merrill_Lynch___Co_Inc,30785000.0,344730.0,15952171.2,1650999550.0,9.049861945752802e-05,9.049861945752802e-05,0.9999095013805424,9.049861945752802e-05,,,,1/29/2007,,,,,25.779204999999997,,79.409205,rolling_structural_default,19,0,,,0.5,0.3,0.3,0.3000271520430597,0.6999095013805425,0.5,,,,blocked,"missing_inputs:cash_value,cash_cap,stock_cap"
E000063_20160411_Hatteras_Financial_Corp__Annaly_Capital_Management_Inc,94529000.0,2244588.35,34326621.1215,1493558200.0,0.1538501902061801,0.1538501902061801,0.8461498097938199,0.1538501902061801,mixed,"Hatteras stockholders who validly tender but do not make a valid election receive the Mixed Consideration ($5.55 cash + 0.9894 Annaly shares per share). Non-tendering stockholders (post-offer, in the merger) who do not make an election are also deemed to have elected Mixed Consideration.",,4/11/2016,,,,-4.779336,-5.360000000000001,5.55,10.329336,rolling_structural_fit,189,27,3.3591665808527575,-10.175396879698654,0.3,0.1,0.1,0.11818238194057723,0.74614980979382,0.3,0.33418893115692894,0.6658110688430712,exit,ok,
E000064_20180213_Nationstar_Mortgage_Holdings_Inc__Mr_Cooper_Group_Inc,97726000.0,523057.7,9039017.478,1625183380.0,0.0442829134518961,0.0442829134518961,0.955717086548104,0.0442829134518961,stock,"Holders who fail to make a valid and timely election are deemed to have made the Stock Election (12.7793 WMIH shares per Nationstar share, subject to proration).",,2/13/2018,,,,,1.370000000000001,18.0,,rolling_structural_fit,224,28,3.1662062845819627,-9.214893405018747,0.3,0.1,0.1,0.10463347512304493,0.855717086548104,0.3,,,,blocked,missing_inputs:stock_value
E000065_20101217_Cumulus_Intermediate_Holdings_LLC__Cumulus_Media_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares/warrants for which no valid election was made ('No Election Shares') are deemed not to have elected cash or stock. If either the cash election or stock election is oversubscribed (i.e., exceeds its respective cap), No Election Shares are deemed to have elected the oversubscribed consideration type; if neither is oversubscribed, No Election Shares are deemed to have elected the consideration type selected by the majority of shares/warrants for which a valid election was made.",,12/17/2010,,,,,,37.0,,rolling_structural_fit,94,28,3.4724930539302026,-10.507634921985957,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,"missing_inputs:stock_value,entry_target_price,cash_cap,stock_cap"
E000066_20121108_KAYAK_Software_Corp__Booking_Holdings_Inc,4588000.0,98140.45,3119567.117,142411520.0,0.0250974280732345,0.0250974280732345,0.9749025719267655,0.0250974280732345,,"Shares for which no valid election is made (""no election shares"") are used first to fill any shortfall toward the total cash number (i.e., converted to cash pro rata among no-election shares) if cash is undersubscribed. If cash is oversubscribed, no-election holders receive stock consideration. Absent a proper election form by the deadline, holder is deemed to have expressed no preference and may receive cash, stock, or a combination of both depending on other stockholders' elections.",,11/8/2012,,,,,8.96,40.0,,rolling_structural_fit,119,34,4.677481841868535,-14.522699461901956,0.3,0.0,0.0,0.0,0.9749025719267655,0.3,,,,blocked,missing_inputs:stock_value
